nr,name,jahr,studierende_insg
08426,Biberach,2014,28.4
08426,Biberach,2015,29.2
08426,Biberach,2016,30.9
08426,Biberach,2017,32.3
08435,Bodenseekreis,1995,0
08435,Bodenseekreis,1996,0
08435,Bodenseekreis,1997,0
08435,Bodenseekreis,1998,0
08435,Bodenseekreis,1999,0
08435,Bodenseekreis,2000,0
08435,Bodenseekreis,2001,0
08435,Bodenseekreis,2002,0
08435,Bodenseekreis,2003,0.4
08435,Bodenseekreis,2004,0.5
08435,Bodenseekreis,2005,0.7
08435,Bodenseekreis,2006,1.3
08435,Bodenseekreis,2007,1.7
08435,Bodenseekreis,2008,5.8
08435,Bodenseekreis,2009,6.2
08435,Bodenseekreis,2010,6.6
08435,Bodenseekreis,2011,7.8
08435,Bodenseekreis,2012,9.7
08435,Bodenseekreis,2013,11.1
08435,Bodenseekreis,2014,11.7
08435,Bodenseekreis,2015,11.3
08435,Bodenseekreis,2016,11.1
08435,Bodenseekreis,2017,10.6
08436,Ravensburg,1995,14.4
08436,Ravensburg,1996,13.7
08436,Ravensburg,1997,12.6
08436,Ravensburg,1998,11.7
08436,Ravensburg,1999,11.4
08436,Ravensburg,2000,12
08436,Ravensburg,2001,13
08436,Ravensburg,2002,14.7
08436,Ravensburg,2003,16.4
08436,Ravensburg,2004,17.8
08436,Ravensburg,2005,18.7
08436,Ravensburg,2006,19.1
08436,Ravensburg,2007,18.4
08436,Ravensburg,2008,24.7
08436,Ravensburg,2009,26.5
08436,Ravensburg,2010,28.6
08436,Ravensburg,2011,31
08436,Ravensburg,2012,33.4
08436,Ravensburg,2013,34.6
08436,Ravensburg,2014,22.6
08436,Ravensburg,2015,22.2
08436,Ravensburg,2016,34.5
08436,Ravensburg,2017,33.9
08437,Sigmaringen,1995,5.7
08437,Sigmaringen,1996,5.6
08437,Sigmaringen,1997,5.3
08437,Sigmaringen,1998,5.5
08437,Sigmaringen,1999,5.5
08437,Sigmaringen,2000,5.9
08437,Sigmaringen,2001,6.2
08437,Sigmaringen,2002,6.8
08437,Sigmaringen,2003,7.6
08437,Sigmaringen,2004,8.1
08437,Sigmaringen,2005,8.7
08437,Sigmaringen,2006,8.8
08437,Sigmaringen,2007,7.7
08437,Sigmaringen,2008,8
08437,Sigmaringen,2009,9.3
08437,Sigmaringen,2010,9.9
08437,Sigmaringen,2011,10.3
08437,Sigmaringen,2012,10.7
08437,Sigmaringen,2013,10.9
08437,Sigmaringen,2014,11.8
08437,Sigmaringen,2015,11.1
08437,Sigmaringen,2016,11.7
08437,Sigmaringen,2017,11.7
09161,"Ingolstadt, Stadt",1995,6.8
09161,"Ingolstadt, Stadt",1996,8.6
09161,"Ingolstadt, Stadt",1997,10.9
09161,"Ingolstadt, Stadt",1998,13
09161,"Ingolstadt, Stadt",1999,14.9
09161,"Ingolstadt, Stadt",2000,17.3
09161,"Ingolstadt, Stadt",2001,19
09161,"Ingolstadt, Stadt",2002,21.2
09161,"Ingolstadt, Stadt",2003,23
09161,"Ingolstadt, Stadt",2004,24.7
09161,"Ingolstadt, Stadt",2005,25.2
09161,"Ingolstadt, Stadt",2006,25.5
09161,"Ingolstadt, Stadt",2007,25.2
09161,"Ingolstadt, Stadt",2008,26.9
09161,"Ingolstadt, Stadt",2009,29.5
09161,"Ingolstadt, Stadt",2010,32.5
09161,"Ingolstadt, Stadt",2011,37.3
09161,"Ingolstadt, Stadt",2012,42.4
09161,"Ingolstadt, Stadt",2013,46.2
09161,"Ingolstadt, Stadt",2014,47
09161,"Ingolstadt, Stadt",2015,47.4
09161,"Ingolstadt, Stadt",2016,47.4
09161,"Ingolstadt, Stadt",2017,47.3
09162,"München, Stadt",1995,77.3
09162,"München, Stadt",1996,75.9
09162,"München, Stadt",1997,78.8
09162,"München, Stadt",1998,78.4
09162,"München, Stadt",1999,64.9
09162,"München, Stadt",2000,63.3
09162,"München, Stadt",2001,63.5
09162,"München, Stadt",2002,68
09162,"München, Stadt",2003,69.4
09162,"München, Stadt",2004,68.4
09162,"München, Stadt",2005,68.1
09162,"München, Stadt",2006,67.4
09162,"München, Stadt",2007,65.4
09162,"München, Stadt",2008,66.7
09162,"München, Stadt",2009,68.5
09162,"München, Stadt",2010,69.9
09162,"München, Stadt",2011,76.1
09162,"München, Stadt",2012,76.4
09162,"München, Stadt",2013,79.7
09162,"München, Stadt",2014,80.5
09162,"München, Stadt",2015,81.3
09162,"München, Stadt",2016,81.9
09162,"München, Stadt",2017,73.1
09163,"Rosenheim, Stadt",1995,59.3
09163,"Rosenheim, Stadt",1996,58.4
09163,"Rosenheim, Stadt",1997,56
09163,"Rosenheim, Stadt",1998,58
09163,"Rosenheim, Stadt",1999,55.6
09163,"Rosenheim, Stadt",2000,56.7
09163,"Rosenheim, Stadt",2001,56.2
09163,"Rosenheim, Stadt",2002,57.1
09163,"Rosenheim, Stadt",2003,57.3
09163,"Rosenheim, Stadt",2004,58
09163,"Rosenheim, Stadt",2005,61
09163,"Rosenheim, Stadt",2006,60
09163,"Rosenheim, Stadt",2007,58.4
09163,"Rosenheim, Stadt",2008,61.7
09163,"Rosenheim, Stadt",2009,66.1
09163,"Rosenheim, Stadt",2010,71.2
09163,"Rosenheim, Stadt",2011,78.4
09163,"Rosenheim, Stadt",2012,84.5
09163,"Rosenheim, Stadt",2013,91
09163,"Rosenheim, Stadt",2014,94.2
09163,"Rosenheim, Stadt",2015,96
09163,"Rosenheim, Stadt",2016,94.4
09163,"Rosenheim, Stadt",2017,86.2
09171,Altötting,1995,0
09171,Altötting,1996,0
09171,Altötting,1997,0
09171,Altötting,1998,0
09171,Altötting,1999,0
09171,Altötting,2000,0
09171,Altötting,2001,0
09171,Altötting,2002,0
09171,Altötting,2003,0
09171,Altötting,2004,0
09171,Altötting,2005,0
09171,Altötting,2006,0
09171,Altötting,2007,0
09171,Altötting,2008,0
09171,Altötting,2009,0
09171,Altötting,2010,0
09171,Altötting,2011,0
09171,Altötting,2012,0
09171,Altötting,2013,0
09171,Altötting,2014,0
09171,Altötting,2015,0
09171,Altötting,2016,0
09171,Altötting,2017,1.6
09172,Berchtesgadener Land,1995,0
09172,Berchtesgadener Land,1996,0
09172,Berchtesgadener Land,1997,0
09172,Berchtesgadener Land,1998,0
09172,Berchtesgadener Land,1999,0
09172,Berchtesgadener Land,2000,0
09172,Berchtesgadener Land,2001,0
09172,Berchtesgadener Land,2002,0
09172,Berchtesgadener Land,2003,0
09172,Berchtesgadener Land,2004,0
09172,Berchtesgadener Land,2005,0
09172,Berchtesgadener Land,2006,0
09172,Berchtesgadener Land,2007,0
09172,Berchtesgadener Land,2008,0
09172,Berchtesgadener Land,2009,0
09172,Berchtesgadener Land,2010,0
09172,Berchtesgadener Land,2011,0
09172,Berchtesgadener Land,2012,0
09172,Berchtesgadener Land,2013,0
09172,Berchtesgadener Land,2014,0
09172,Berchtesgadener Land,2015,0
09172,Berchtesgadener Land,2016,0
09172,Berchtesgadener Land,2017,0
09173,Bad Tölz-Wolfratshausen,1995,5.7
09173,Bad Tölz-Wolfratshausen,1996,5.5
09173,Bad Tölz-Wolfratshausen,1997,5.4
09173,Bad Tölz-Wolfratshausen,1998,5.2
09173,Bad Tölz-Wolfratshausen,1999,5.1
09173,Bad Tölz-Wolfratshausen,2000,5.1
09173,Bad Tölz-Wolfratshausen,2001,5.4
09173,Bad Tölz-Wolfratshausen,2002,5.4
09173,Bad Tölz-Wolfratshausen,2003,5.6
09173,Bad Tölz-Wolfratshausen,2004,5.5
09173,Bad Tölz-Wolfratshausen,2005,5.4
09173,Bad Tölz-Wolfratshausen,2006,5.4
09173,Bad Tölz-Wolfratshausen,2007,5.1
09173,Bad Tölz-Wolfratshausen,2008,5.1
09173,Bad Tölz-Wolfratshausen,2009,5.3
09173,Bad Tölz-Wolfratshausen,2010,5
09173,Bad Tölz-Wolfratshausen,2011,5.1
09173,Bad Tölz-Wolfratshausen,2012,4.9
09173,Bad Tölz-Wolfratshausen,2013,4.6
09173,Bad Tölz-Wolfratshausen,2014,4.5
09173,Bad Tölz-Wolfratshausen,2015,4.9
09173,Bad Tölz-Wolfratshausen,2016,4.9
09173,Bad Tölz-Wolfratshausen,2017,5
09174,Dachau,1995,0
09174,Dachau,1996,0
09174,Dachau,1997,0
09174,Dachau,1998,0
09174,Dachau,1999,0
09174,Dachau,2000,0
09174,Dachau,2001,0
09174,Dachau,2002,0
09174,Dachau,2003,0
09174,Dachau,2004,0
09174,Dachau,2005,0
09174,Dachau,2006,0
09174,Dachau,2007,0
09174,Dachau,2008,0
09174,Dachau,2009,0
09174,Dachau,2010,0
09174,Dachau,2011,0
09174,Dachau,2012,0
09174,Dachau,2013,0
09174,Dachau,2014,0
09174,Dachau,2015,0
09174,Dachau,2016,0
09174,Dachau,2017,0
09175,Ebersberg,1995,0
09175,Ebersberg,1996,0
09175,Ebersberg,1997,0
09175,Ebersberg,1998,0
09175,Ebersberg,1999,0
09175,Ebersberg,2000,0
09175,Ebersberg,2001,0
09175,Ebersberg,2002,0
09175,Ebersberg,2003,0
09175,Ebersberg,2004,0
09175,Ebersberg,2005,0
09175,Ebersberg,2006,0
09175,Ebersberg,2007,0
09175,Ebersberg,2008,0
09175,Ebersberg,2009,0
09175,Ebersberg,2010,0
09175,Ebersberg,2011,0
09175,Ebersberg,2012,0
09175,Ebersberg,2013,0
09175,Ebersberg,2014,0
09175,Ebersberg,2015,0
09175,Ebersberg,2016,0
09175,Ebersberg,2017,0
09176,Eichstätt,1995,26.8
09176,Eichstätt,1996,27
09176,Eichstätt,1997,26.9
09176,Eichstätt,1998,26.1
09176,Eichstätt,1999,24.1
09176,Eichstätt,2000,24.1
09176,Eichstätt,2001,24
09176,Eichstätt,2002,24.9
09176,Eichstätt,2003,27.4
09176,Eichstätt,2004,28.8
09176,Eichstätt,2005,30.5
09176,Eichstätt,2006,30.7
09176,Eichstätt,2007,28.4
09176,Eichstätt,2008,27.1
09176,Eichstätt,2009,26.6
09176,Eichstätt,2010,27.9
09176,Eichstätt,2011,29.8
09176,Eichstätt,2012,31.1
09176,Eichstätt,2013,32.8
09176,Eichstätt,2014,33.3
09176,Eichstätt,2015,33
09176,Eichstätt,2016,31.8
09176,Eichstätt,2017,31.5
09177,Erding,1995,0
09177,Erding,1996,0
09177,Erding,1997,0
09177,Erding,1998,0
09177,Erding,1999,0
09177,Erding,2000,0
09177,Erding,2001,0
09177,Erding,2002,0
09177,Erding,2003,0
09177,Erding,2004,0.8
09177,Erding,2005,2.2
09177,Erding,2006,4.5
09177,Erding,2007,6.8
09177,Erding,2008,9.2
09177,Erding,2009,11.9
09177,Erding,2010,14.6
09177,Erding,2011,17.4
09177,Erding,2012,17.2
09177,Erding,2013,16.6
09177,Erding,2014,16.6
09177,Erding,2015,21.7
09177,Erding,2016,20.4
09177,Erding,2017,0
09178,Freising,1995,35.8
09178,Freising,1996,35.3
09178,Freising,1997,35
09178,Freising,1998,34.9
09178,Freising,1999,39.6
09178,Freising,2000,37.1
09178,Freising,2001,38
09178,Freising,2002,16.5
09178,Freising,2003,17.8
09178,Freising,2004,17.9
09178,Freising,2005,17.6
09178,Freising,2006,16.9
09178,Freising,2007,15.6
09178,Freising,2008,16
09178,Freising,2009,17.8
09178,Freising,2010,19.1
09178,Freising,2011,22.4
09178,Freising,2012,22.7
09178,Freising,2013,22.6
09178,Freising,2014,23.4
09178,Freising,2015,0
09178,Freising,2016,22.8
09178,Freising,2017,49.4
09179,Fürstenfeldbruck,1995,8.4
09179,Fürstenfeldbruck,1996,7.8
09179,Fürstenfeldbruck,1997,7.8
09179,Fürstenfeldbruck,1998,7.2
09179,Fürstenfeldbruck,1999,6.5
09179,Fürstenfeldbruck,2000,7.9
09179,Fürstenfeldbruck,2001,2.3
09179,Fürstenfeldbruck,2002,3.2
09179,Fürstenfeldbruck,2003,2.8
09179,Fürstenfeldbruck,2004,2.8
09179,Fürstenfeldbruck,2005,3.3
09179,Fürstenfeldbruck,2006,3.8
09179,Fürstenfeldbruck,2007,4
09179,Fürstenfeldbruck,2008,4
09179,Fürstenfeldbruck,2009,3.5
09179,Fürstenfeldbruck,2010,3.8
09179,Fürstenfeldbruck,2011,3.8
09179,Fürstenfeldbruck,2012,4.1
09179,Fürstenfeldbruck,2013,4.3
09179,Fürstenfeldbruck,2014,4.2
09179,Fürstenfeldbruck,2015,3.9
09179,Fürstenfeldbruck,2016,3.7
09179,Fürstenfeldbruck,2017,1.5
09180,Garmisch-Partenkirchen,1995,0
09180,Garmisch-Partenkirchen,1996,0
09180,Garmisch-Partenkirchen,1997,0
09180,Garmisch-Partenkirchen,1998,0
09180,Garmisch-Partenkirchen,1999,0
09180,Garmisch-Partenkirchen,2000,0
09180,Garmisch-Partenkirchen,2001,0
09180,Garmisch-Partenkirchen,2002,0
09180,Garmisch-Partenkirchen,2003,0
09180,Garmisch-Partenkirchen,2004,0
09180,Garmisch-Partenkirchen,2005,0
09180,Garmisch-Partenkirchen,2006,0
09180,Garmisch-Partenkirchen,2007,0
09180,Garmisch-Partenkirchen,2008,0
09180,Garmisch-Partenkirchen,2009,0
09180,Garmisch-Partenkirchen,2010,0
09180,Garmisch-Partenkirchen,2011,0
09180,Garmisch-Partenkirchen,2012,0
09180,Garmisch-Partenkirchen,2013,0
09180,Garmisch-Partenkirchen,2014,0
09180,Garmisch-Partenkirchen,2015,0
09180,Garmisch-Partenkirchen,2016,0
09180,Garmisch-Partenkirchen,2017,0
09181,Landsberg am Lech,1995,0
09181,Landsberg am Lech,1996,0
09181,Landsberg am Lech,1997,0
09181,Landsberg am Lech,1998,0
09181,Landsberg am Lech,1999,0
09181,Landsberg am Lech,2000,0
09181,Landsberg am Lech,2001,0
09181,Landsberg am Lech,2002,0
09181,Landsberg am Lech,2003,0
09181,Landsberg am Lech,2004,0
09181,Landsberg am Lech,2005,0
09181,Landsberg am Lech,2006,0
09181,Landsberg am Lech,2007,0
09181,Landsberg am Lech,2008,0
09181,Landsberg am Lech,2009,0
09181,Landsberg am Lech,2010,0
09181,Landsberg am Lech,2011,0
09181,Landsberg am Lech,2012,0
09181,Landsberg am Lech,2013,0
09181,Landsberg am Lech,2014,0
09181,Landsberg am Lech,2015,0
09181,Landsberg am Lech,2016,0
09181,Landsberg am Lech,2017,0
09182,Miesbach,1995,0
09182,Miesbach,1996,0
09182,Miesbach,1997,0
09182,Miesbach,1998,0
09182,Miesbach,1999,0
09182,Miesbach,2000,0
09182,Miesbach,2001,0
09182,Miesbach,2002,0
09182,Miesbach,2003,0
09182,Miesbach,2004,0
09182,Miesbach,2005,0
09182,Miesbach,2006,0
09182,Miesbach,2007,0
09182,Miesbach,2008,0
09182,Miesbach,2009,0
09182,Miesbach,2010,0
09182,Miesbach,2011,0
09182,Miesbach,2012,0
09182,Miesbach,2013,0
09182,Miesbach,2014,0
09182,Miesbach,2015,0
09182,Miesbach,2016,0
09182,Miesbach,2017,0
09183,Mühldorf a.Inn,1995,0
09183,Mühldorf a.Inn,1996,0
09183,Mühldorf a.Inn,1997,0
09183,Mühldorf a.Inn,1998,0
09183,Mühldorf a.Inn,1999,0
09183,Mühldorf a.Inn,2000,0
09183,Mühldorf a.Inn,2001,0
09183,Mühldorf a.Inn,2002,0
09183,Mühldorf a.Inn,2003,0
09183,Mühldorf a.Inn,2004,0
09183,Mühldorf a.Inn,2005,0
09183,Mühldorf a.Inn,2006,0
09183,Mühldorf a.Inn,2007,0
09183,Mühldorf a.Inn,2008,0
09183,Mühldorf a.Inn,2009,0
09183,Mühldorf a.Inn,2010,0
09183,Mühldorf a.Inn,2011,0
09183,Mühldorf a.Inn,2012,0
09183,Mühldorf a.Inn,2013,0
09183,Mühldorf a.Inn,2014,0
09183,Mühldorf a.Inn,2015,0
09183,Mühldorf a.Inn,2016,0
09183,Mühldorf a.Inn,2017,2.4
09184,München,1995,0
09184,München,1996,0
09184,München,1997,0
09184,München,1998,0
09184,München,1999,0
09184,München,2000,0
09184,München,2001,0
09184,München,2002,0
09184,München,2003,0
09184,München,2004,0
09184,München,2005,0
09184,München,2006,0
09184,München,2007,0
09184,München,2008,0
09184,München,2009,0
09184,München,2010,0
09184,München,2011,0.5
09184,München,2012,0.8
09184,München,2013,0.8
09184,München,2014,0.8
09184,München,2015,0.8
09184,München,2016,0.8
09184,München,2017,55.5
09185,Neuburg-Schrobenhausen,1995,0
09185,Neuburg-Schrobenhausen,1996,0
09185,Neuburg-Schrobenhausen,1997,0
09185,Neuburg-Schrobenhausen,1998,0
09185,Neuburg-Schrobenhausen,1999,0
09185,Neuburg-Schrobenhausen,2000,0
09185,Neuburg-Schrobenhausen,2001,0
09185,Neuburg-Schrobenhausen,2002,0
09185,Neuburg-Schrobenhausen,2003,0
09185,Neuburg-Schrobenhausen,2004,0
09185,Neuburg-Schrobenhausen,2005,0
09185,Neuburg-Schrobenhausen,2006,0
09185,Neuburg-Schrobenhausen,2007,0
09185,Neuburg-Schrobenhausen,2008,0
09185,Neuburg-Schrobenhausen,2009,0
09185,Neuburg-Schrobenhausen,2010,0
09185,Neuburg-Schrobenhausen,2011,0
09185,Neuburg-Schrobenhausen,2012,0
09185,Neuburg-Schrobenhausen,2013,0
09185,Neuburg-Schrobenhausen,2014,0
09185,Neuburg-Schrobenhausen,2015,0
09185,Neuburg-Schrobenhausen,2016,0
09185,Neuburg-Schrobenhausen,2017,0
09186,Pfaffenhofen a.d.Ilm,1995,0
09186,Pfaffenhofen a.d.Ilm,1996,0
09186,Pfaffenhofen a.d.Ilm,1997,0
09186,Pfaffenhofen a.d.Ilm,1998,0
09186,Pfaffenhofen a.d.Ilm,1999,0
09186,Pfaffenhofen a.d.Ilm,2000,0
09186,Pfaffenhofen a.d.Ilm,2001,0
09186,Pfaffenhofen a.d.Ilm,2002,0
09186,Pfaffenhofen a.d.Ilm,2003,0
09186,Pfaffenhofen a.d.Ilm,2004,0
09186,Pfaffenhofen a.d.Ilm,2005,0
09186,Pfaffenhofen a.d.Ilm,2006,0
09186,Pfaffenhofen a.d.Ilm,2007,0
09186,Pfaffenhofen a.d.Ilm,2008,0
09186,Pfaffenhofen a.d.Ilm,2009,0
09186,Pfaffenhofen a.d.Ilm,2010,0
09186,Pfaffenhofen a.d.Ilm,2011,0
09186,Pfaffenhofen a.d.Ilm,2012,0
09186,Pfaffenhofen a.d.Ilm,2013,0
09186,Pfaffenhofen a.d.Ilm,2014,0
09186,Pfaffenhofen a.d.Ilm,2015,0
09186,Pfaffenhofen a.d.Ilm,2016,0
09186,Pfaffenhofen a.d.Ilm,2017,0
09187,Rosenheim,1995,1.6
09187,Rosenheim,1996,1.3
09187,Rosenheim,1997,1.3
09187,Rosenheim,1998,0.6
09187,Rosenheim,1999,0.6
09187,Rosenheim,2000,0.8
09187,Rosenheim,2001,0.9
09187,Rosenheim,2002,1.1
09187,Rosenheim,2003,1.1
09187,Rosenheim,2004,1.3
09187,Rosenheim,2005,0.6
09187,Rosenheim,2006,0.3
09187,Rosenheim,2007,0.5
09187,Rosenheim,2008,0.3
09187,Rosenheim,2009,0.4
09187,Rosenheim,2010,0.6
09187,Rosenheim,2011,0.9
09187,Rosenheim,2012,0.8
09187,Rosenheim,2013,1
09187,Rosenheim,2014,0.6
09187,Rosenheim,2015,0.9
09187,Rosenheim,2016,0.9
09187,Rosenheim,2017,0.9
09188,Starnberg,1995,15.1
09188,Starnberg,1996,12.8
09188,Starnberg,1997,9.5
09188,Starnberg,1998,6.4
09188,Starnberg,1999,4.1
09188,Starnberg,2000,6.2
09188,Starnberg,2001,7.7
09188,Starnberg,2002,10.8
09188,Starnberg,2003,10.1
09188,Starnberg,2004,8.7
09188,Starnberg,2005,6.9
09188,Starnberg,2006,5.3
09188,Starnberg,2007,5.5
09188,Starnberg,2008,7.4
09188,Starnberg,2009,9
09188,Starnberg,2010,9.7
09188,Starnberg,2011,10.3
09188,Starnberg,2012,12.5
09188,Starnberg,2013,12.2
09188,Starnberg,2014,13.4
09188,Starnberg,2015,44.2
09188,Starnberg,2016,15.3
09188,Starnberg,2017,13.1
09189,Traunstein,1995,0
09189,Traunstein,1996,0
09189,Traunstein,1997,0
09189,Traunstein,1998,0
09189,Traunstein,1999,0
09189,Traunstein,2000,0
09189,Traunstein,2001,0
09189,Traunstein,2002,0
09189,Traunstein,2003,0
09189,Traunstein,2004,0
09189,Traunstein,2005,0
09189,Traunstein,2006,0
09189,Traunstein,2007,0
09189,Traunstein,2008,0
09189,Traunstein,2009,0
09189,Traunstein,2010,0
09189,Traunstein,2011,0
09189,Traunstein,2012,0
09189,Traunstein,2013,0
09189,Traunstein,2014,0.1
09189,Traunstein,2015,0
09189,Traunstein,2016,0
09189,Traunstein,2017,0
09190,Weilheim-Schongau,1995,0
09190,Weilheim-Schongau,1996,0
09190,Weilheim-Schongau,1997,0
09190,Weilheim-Schongau,1998,0
09190,Weilheim-Schongau,1999,0
09190,Weilheim-Schongau,2000,0
09190,Weilheim-Schongau,2001,0
09190,Weilheim-Schongau,2002,0
09190,Weilheim-Schongau,2003,0
09190,Weilheim-Schongau,2004,0
09190,Weilheim-Schongau,2005,0
09190,Weilheim-Schongau,2006,0
09190,Weilheim-Schongau,2007,0
09190,Weilheim-Schongau,2008,0
09190,Weilheim-Schongau,2009,0
09190,Weilheim-Schongau,2010,0
09190,Weilheim-Schongau,2011,0
09190,Weilheim-Schongau,2012,0
09190,Weilheim-Schongau,2013,0
09190,Weilheim-Schongau,2014,0
09190,Weilheim-Schongau,2015,0
09190,Weilheim-Schongau,2016,0
09190,Weilheim-Schongau,2017,0
09261,"Landshut, Stadt",1995,35.2
09261,"Landshut, Stadt",1996,33.3
09261,"Landshut, Stadt",1997,32.7
09261,"Landshut, Stadt",1998,32.6
09261,"Landshut, Stadt",1999,33.9
09261,"Landshut, Stadt",2000,34.4
09261,"Landshut, Stadt",2001,37.8
09261,"Landshut, Stadt",2002,40.4
09261,"Landshut, Stadt",2003,43.2
09261,"Landshut, Stadt",2004,43.2
09261,"Landshut, Stadt",2005,42.5
09261,"Landshut, Stadt",2006,41.1
09261,"Landshut, Stadt",2007,41.5
09261,"Landshut, Stadt",2008,46.3
09261,"Landshut, Stadt",2009,51.2
09261,"Landshut, Stadt",2010,55.4
09261,"Landshut, Stadt",2011,58.9
09261,"Landshut, Stadt",2012,65.4
09261,"Landshut, Stadt",2013,71.7
09261,"Landshut, Stadt",2014,79
09261,"Landshut, Stadt",2015,77.9
09261,"Landshut, Stadt",2016,73.1
09261,"Landshut, Stadt",2017,69.2
09262,"Passau, Stadt",1995,162.7
09262,"Passau, Stadt",1996,158.3
09262,"Passau, Stadt",1997,149.2
09262,"Passau, Stadt",1998,151
09262,"Passau, Stadt",1999,140.7
09262,"Passau, Stadt",2000,146
09262,"Passau, Stadt",2001,144.9
09262,"Passau, Stadt",2002,153
09262,"Passau, Stadt",2003,157.9
09262,"Passau, Stadt",2004,166.7
09262,"Passau, Stadt",2005,178.4
09262,"Passau, Stadt",2006,177
09262,"Passau, Stadt",2007,161.3
09262,"Passau, Stadt",2008,163.4
09262,"Passau, Stadt",2009,171.3
09262,"Passau, Stadt",2010,178.6
09262,"Passau, Stadt",2011,205.9
09262,"Passau, Stadt",2012,204.1
09262,"Passau, Stadt",2013,228.4
09262,"Passau, Stadt",2014,238.3
09262,"Passau, Stadt",2015,234
09262,"Passau, Stadt",2016,230.5
09262,"Passau, Stadt",2017,246.1
09263,"Straubing, Stadt",1995,0
09263,"Straubing, Stadt",1996,0
09263,"Straubing, Stadt",1997,0
09263,"Straubing, Stadt",1998,0
09263,"Straubing, Stadt",1999,0
09263,"Straubing, Stadt",2000,0
09263,"Straubing, Stadt",2001,0
09263,"Straubing, Stadt",2002,0
09263,"Straubing, Stadt",2003,0
09263,"Straubing, Stadt",2004,0
09263,"Straubing, Stadt",2005,0
09263,"Straubing, Stadt",2006,0
09263,"Straubing, Stadt",2007,0
09263,"Straubing, Stadt",2008,0
09263,"Straubing, Stadt",2009,0
09263,"Straubing, Stadt",2010,0.7
09263,"Straubing, Stadt",2011,1.1
09263,"Straubing, Stadt",2012,1.1
09263,"Straubing, Stadt",2013,2.5
09263,"Straubing, Stadt",2014,3
09263,"Straubing, Stadt",2015,4.3
09263,"Straubing, Stadt",2016,4.8
09263,"Straubing, Stadt",2017,10.4
09271,Deggendorf,1995,2.5
09271,Deggendorf,1996,3.6
09271,Deggendorf,1997,5.3
09271,Deggendorf,1998,6.9
09271,Deggendorf,1999,9.7
09271,Deggendorf,2000,12.9
09271,Deggendorf,2001,14.6
09271,Deggendorf,2002,16.4
09271,Deggendorf,2003,18.3
09271,Deggendorf,2004,20.6
09271,Deggendorf,2005,22.7
09271,Deggendorf,2006,24.7
09271,Deggendorf,2007,26.9
09271,Deggendorf,2008,29.3
09271,Deggendorf,2009,33.2
09271,Deggendorf,2010,34.6
09271,Deggendorf,2011,41
09271,Deggendorf,2012,41.6
09271,Deggendorf,2013,43.7
09271,Deggendorf,2014,44.9
09271,Deggendorf,2015,50
09271,Deggendorf,2016,51.1
09271,Deggendorf,2017,54.1
09272,Freyung-Grafenau,1995,0
09272,Freyung-Grafenau,1996,0
09272,Freyung-Grafenau,1997,0
09272,Freyung-Grafenau,1998,0
09272,Freyung-Grafenau,1999,0
09272,Freyung-Grafenau,2000,0
09272,Freyung-Grafenau,2001,0
09272,Freyung-Grafenau,2002,0
09272,Freyung-Grafenau,2003,0
09272,Freyung-Grafenau,2004,0
09272,Freyung-Grafenau,2005,0
09272,Freyung-Grafenau,2006,0
09272,Freyung-Grafenau,2007,0
09272,Freyung-Grafenau,2008,0
09272,Freyung-Grafenau,2009,0
09272,Freyung-Grafenau,2010,0
09272,Freyung-Grafenau,2011,0
09272,Freyung-Grafenau,2012,0
09272,Freyung-Grafenau,2013,0
09272,Freyung-Grafenau,2014,0
09272,Freyung-Grafenau,2015,0
09272,Freyung-Grafenau,2016,0
09272,Freyung-Grafenau,2017,0
09273,Kelheim,1995,0
09273,Kelheim,1996,0
09273,Kelheim,1997,0
09273,Kelheim,1998,0
09273,Kelheim,1999,0
09273,Kelheim,2000,0
09273,Kelheim,2001,0
09273,Kelheim,2002,0
09273,Kelheim,2003,0
09273,Kelheim,2004,0
09273,Kelheim,2005,0
09273,Kelheim,2006,0
09273,Kelheim,2007,0
09273,Kelheim,2008,0
09273,Kelheim,2009,0
09273,Kelheim,2010,0
09273,Kelheim,2011,0
09273,Kelheim,2012,0
09273,Kelheim,2013,0
09273,Kelheim,2014,0
09273,Kelheim,2015,0
09273,Kelheim,2016,0
09273,Kelheim,2017,0
09274,Landshut,1995,0
09274,Landshut,1996,0
09274,Landshut,1997,0
09274,Landshut,1998,0
09274,Landshut,1999,0
09274,Landshut,2000,0
09274,Landshut,2001,0
09274,Landshut,2002,0
09274,Landshut,2003,0
09274,Landshut,2004,0
09274,Landshut,2005,0
09274,Landshut,2006,0
09274,Landshut,2007,0
09274,Landshut,2008,0
09274,Landshut,2009,0
09274,Landshut,2010,0
09274,Landshut,2011,0
09274,Landshut,2012,0
09274,Landshut,2013,0
09274,Landshut,2014,0
09274,Landshut,2015,0
09274,Landshut,2016,0
09274,Landshut,2017,0
09275,Passau,1995,0
09275,Passau,1996,0
09275,Passau,1997,0
09275,Passau,1998,0
09275,Passau,1999,0
09275,Passau,2000,0
09275,Passau,2001,0
09275,Passau,2002,0
09275,Passau,2003,0
09275,Passau,2004,0
09275,Passau,2005,0
09275,Passau,2006,0
09275,Passau,2007,0
09275,Passau,2008,0
09275,Passau,2009,0
09275,Passau,2010,0
09275,Passau,2011,0
09275,Passau,2012,0
09275,Passau,2013,0
09275,Passau,2014,0
09275,Passau,2015,0
09275,Passau,2016,0
09275,Passau,2017,0
09276,Regen,1995,0
09276,Regen,1996,0
09276,Regen,1997,0
